0,1
-3.7829177,-12.154687
-2.765728,-8.22837
-0.8981568,7.614592
15.093191,7.624521
-2.8800824,-2.3660314
-13.202411,-0.27892572
11.993805,-7.5671463
-27.45068,-6.0668807
7.0506754,6.0216966
-21.9482,-2.0581949
-7.7653737,-19.294222
-15.443818,-1.1671057
19.81646,10.460804
11.747249,6.0225563
10.658741,12.425193
-11.960688,-6.9098005
-0.051295616,-1.775997
-10.442998,-0.38637793
-6.521131,-17.286097
-12.111917,-17.473614
-11.130202,-17.166166
-20.055195,-5.146844
-20.223675,-6.694391
16.041899,7.618336
14.965521,12.450621
-11.221434,-4.062562
19.487617,6.1672444
6.6320367,3.139057
-22.935938,-4.136362
16.82064,12.499141
-25.138363,-11.543994
3.12939,21.127657
24.021503,10.480811
3.9304225,3.2914433
-5.3952637,23.75339
-16.835213,-5.670988
5.608159,1.5169804
-4.3005667,-17.135029
14.358962,15.006247
-19.17275,-1.6694605
-13.030896,-9.477065
-6.546907,2.1080859
-29.441006,-16.003942
-15.290246,-5.524865
14.466654,-2.163872
5.338283,-2.740225
15.923714,-9.240372
2.8931932,-6.668078
13.789698,11.157648
6.91046,-7.76704
19.922504,3.127133
0.8316051,-1.8777214
-23.04497,-9.939951
0.63908136,6.436024
8.786101,-6.9641075
9.997426,2.1491866
1.3636165,21.36172
7.422273,-5.7614636
-10.959759,16.55985
-14.780489,-12.920723
13.55959,8.22348
10.108068,-11.677633
-6.1817904,-20.855574
11.792494,-18.963253
-17.300247,-8.998268
8.542339,-14.945881
-11.7520075,-6.3680587
-9.8512335,-18.26518
4.2878838,0.878747
16.032843,6.00402
-10.326767,5.420731
7.194594,2.4434984
18.96135,6.650192
3.0740097,10.932738
-11.191708,-16.414595
9.233653,-12.110229
-11.176038,-11.583174
-8.759501,19.475348
-0.77908456,5.752976
12.752765,10.649341
-28.498392,-16.015882
2.9033308,3.285759
-0.4365979,22.645222
-13.332859,-12.460227
9.227321,-1.6965321
0.9095334,9.424701
-29.069935,-14.893652
4.848112,13.915416
14.903351,2.5738676
-21.596771,-15.36626
-7.3459215,-9.544442
-16.281775,-10.125975
10.933646,-4.6168027
11.788115,12.102287
-2.1490297,17.815742
5.8362412,0.7707047
-9.336761,12.237129
13.356935,3.1276548
-16.45669,-5.7741337
8.844941,-12.103559
-2.7880087,7.2815895
-27.60796,-14.2353945
17.372686,3.0708506
0.6166504,-16.25495
7.300729,3.2300239
-4.049415,15.057792
9.232839,4.2788587
-15.141558,-12.592775
2.726858,-3.624696
-9.008557,10.466206
1.8086318,-3.7039921
7.048209,-1.2904191
-5.119916,-7.7287617
-1.228847,-1.5961128
-13.213194,5.4645863
3.304522,11.147786
3.4362488,-2.938808
-16.790358,-9.165822
-16.527506,-14.464224
2.7885382,8.36116
12.536256,6.433677
-0.3152792,-6.1259747
5.089083,5.19114
-28.978886,-6.3042617
-28.189833,-6.2655845
-3.3261278,5.845981
1.470901,1.4486612
-4.884098,-3.4096599
12.478337,5.9790792
-1.5162259,-14.7385845
10.36672,17.247826
16.392582,4.1456914
12.30417,8.2595825
11.336593,2.1391861
-29.35274,-14.807955
8.509964,14.620342
-6.8543057,-14.812709
4.1058826,7.182721
-10.349909,-18.56074
10.934904,7.792427
-12.587054,2.2390685
-27.586197,-15.272554
-7.771222,-10.768864
-13.609946,-15.899838
5.5878105,7.1392775
-10.526733,-11.43515
12.251435,9.411499
-13.550967,13.395486
-12.861207,-4.0236053
15.955951,12.863902
6.021796,-17.508493
-25.576015,-7.4594226
14.603744,5.8469543
13.162188,15.950773
10.369886,10.856928
-28.641378,-7.6228256
-18.961565,3.73525
-19.323334,-8.036347
-30.475712,-8.909288
12.990309,-7.8827205
16.609898,14.810966
-8.425908,-9.376909
15.988883,8.723627
-22.140007,-5.0840173
3.947147,-1.8201226
-6.3586626,18.245615
19.59966,9.106217
3.6962295,-1.1972429
8.888724,-8.518248
-6.99746,-0.38508198
-9.751702,-8.393304
-3.2807367,23.917086
-5.371289,2.0916061
20.23589,-12.521594
-5.3567147,-3.499591
-27.089033,-0.9312552
-26.66896,-9.082547
13.244548,11.86077
-27.050547,-10.55713
5.910359,-9.306247
-2.7523975,-3.084953
-12.031195,-18.08084
-1.9132861,-9.281022
3.7206373,2.2727752
12.167865,9.999758
6.7996407,10.855886
-11.567864,0.02524193
14.26636,9.687021
-8.338624,-6.906547
-14.729503,-12.125393
4.265109,23.350786
4.5247154,4.40486
1.8379475,15.1914835
6.1794577,9.997136
9.039359,12.561698
-8.78262,-10.199082
-28.951513,-5.484073
-3.8071437,11.120162
5.116505,1.7449745
-4.427708,16.821465
-8.015004,8.589406
3.9995987,-8.95776
-15.42686,8.996428
-20.264387,-5.4627433
-1.8983351,-6.677899
5.7375617,7.2139535
-3.233174,19.443106
-0.43623683,-7.642772
9.957298,-3.1830666
7.2401085,-6.5456343
-19.212538,-13.806937
-1.6986276,6.1899443
-11.727592,-4.9759984
14.857495,8.732098
-13.114609,-2.1435595
14.504473,5.5668106
21.667038,2.2765813
19.184696,-3.5509927
-7.6312766,-0.92868465
0.90192616,21.3693
1.9875034,0.48694918
10.705928,-1.4492644
-2.0096123,-22.147722
0.19550097,11.13845
-24.382011,-0.25312674
0.7708034,-16.143934
3.668564,-4.343186
-10.517655,-14.100658
11.492539,1.9659851
2.766751,0.112499885
-14.956524,-3.8516798
0.3250039,-3.916028
-9.140882,15.031681
-15.986552,-6.987642
0.5418295,3.4645212
-11.344016,13.137372
11.593959,2.398164
-16.527428,-0.46998453
-1.8690848,-18.413103
-6.244977,18.297096
8.056997,1.3869339
5.421493,-6.3979664
10.133336,5.8147244
22.539677,7.3043747
-15.389015,-6.552787
-8.043788,16.73834
10.725668,-9.264491
8.069473,4.5096216
12.930297,9.784658
-28.563599,-14.878849
10.0849495,-0.5898669
13.161227,-9.503045
9.013744,-2.2120905
12.411346,11.164762
-10.955803,-11.892092
22.724756,-0.73361385
7.0365252,0.5023408
1.052792,-0.80090636
-9.890507,-10.937013
1.1448636,0.7909876
21.28162,16.092087
-15.590701,-1.102026
-16.07279,-6.901667
7.7731123,14.074116
3.4223661,4.176366
-24.16756,-10.920972
-13.53888,-6.4272246
7.8121276,-7.9562955
1.929705,-3.1875167
7.244995,18.235607
-10.749583,15.562365
6.4287786,1.9504058
10.722328,-5.0102262
2.927883,12.911821
-10.676887,1.7452006
20.902905,-3.3877804
7.114197,2.0458672
3.631214,0.011642701
-5.026579,-9.578604
10.704518,-13.719649
18.526262,1.6968079
1.5503886,17.486702
-17.639267,-8.880355
-6.4693513,20.718185
-27.314686,-13.527816
-11.703905,-16.122608
-9.222051,-1.6585928
-25.008976,-11.43535
6.5454955,17.535992
-0.8282649,10.736995
-19.64172,-10.431666
-11.991422,0.40553132
-29.073526,-15.843172
-9.687374,1.2204506
-4.7281356,-7.589204
-18.693792,-10.246255
9.450625,-1.6937506
5.353661,-2.251134
-9.95669,-3.6856174
-1.8880618,11.494847
-28.64537,-6.96185
0.18689068,0.3051147
19.639599,10.703397
-13.592594,-14.324456
0.1407232,-0.68526375
3.6782086,-7.8026285
12.403544,9.82936
1.3030823,11.496923
7.3331184,-5.7667813
-11.788283,1.5367471
-5.987169,13.572901
12.018622,6.209517
-7.276104,16.403885
3.3084192,0.84556633
-1.9926273,-2.7762234
10.732748,-9.231692
3.3275049,7.7136984
2.5960958,-4.962041
-6.2894793,-14.615696
-3.9219937,1.9134294
16.370438,9.8507185
8.052712,1.1415334
2.6853807,7.532706
6.9320035,-7.003535
-11.434629,-1.3252263
-9.081918,19.649412
16.44504,2.3048983
-14.151968,-2.171246
18.635635,4.437629
8.435938,-1.3144721
1.4488578,-13.794102
-3.682071,0.5632796
-4.880442,-13.275783
9.547089,2.924225
3.291146,-10.078314
-7.6706486,-4.3686295
2.42635,17.979147
1.3757433,-5.515039
-4.2238245,2.0102084
14.030854,-1.4310621
13.419832,-15.876933
10.075131,-5.6835456
-15.582459,3.7021852
-25.03877,-4.3507204
-3.0673375,0.63673013
16.533772,15.319581
-4.6159935,21.690823
0.70801944,-9.702779
8.845627,-13.112994
-7.3289986,17.778955
-2.410179,6.0073624
-11.45574,-15.719081
4.873405,8.005572
-3.264573,-7.8947887
10.920041,16.281065
0.05758333,4.43833
4.641274,-4.0439672
-12.650455,-16.469847
-10.975383,0.19671229
-28.241102,-13.570834
24.406881,1.552805
15.927659,13.026362
-11.976069,-11.510032
-9.660937,-15.373301
-7.8582735,-4.7673593
-2.022657,14.910775
14.49555,2.677045
-1.0224643,4.4522934
-29.681074,-9.268401
-22.086622,-15.317088
5.000843,2.642854
-5.101346,3.0432127
11.697696,-4.0580025
2.2203472,-5.7794394
7.19998,-9.8200655
5.6636167,-10.215881
-6.130946,1.1287982
7.243323,-13.132792
-6.698299,3.2427664
1.715322,-11.90735
12.123159,7.313557
15.539904,-0.4573654
-6.344171,9.495984
-10.79213,-12.658008
3.8664,-0.8389057
9.097038,-1.5195755
10.537618,3.4785783
4.7356057,9.828988
6.6846356,-6.3682947
-12.205313,-17.531523
3.4338994,-5.253166
0.07893888,19.276653
2.7874293,12.454976
3.6585565,-2.496348
-13.385757,9.281467
5.980871,9.409908
17.265194,-12.754204
-6.3749213,15.422017
23.195524,3.8538024
-4.935333,-3.782439
-8.536282,7.201253
10.17044,-16.660673
-4.5316324,7.771514
9.48718,15.459253
-13.682119,-1.2858512
8.535489,9.121437
8.112878,8.622468
7.9961677,6.2672486
-8.404368,15.975583
-11.256377,-14.844045
9.543393,-2.0875108
-11.171278,-0.48376927
-1.8233687,-7.133436
4.2347965,16.117641
-27.015856,-9.142832
3.9295928,-15.073052
-11.298648,-12.379434
-15.901023,-15.69725
19.755451,13.874663
-24.178717,-3.6254227
-7.635596,-3.4540017
6.021452,21.890562
4.938147,-7.315762
7.699765,9.354449
-26.61193,-8.243027
13.720902,-4.7332616
-9.141322,-11.572601
7.235734,-5.324772
2.0918376,-3.4675703
4.279128,-10.439962
2.4075663,3.6416812
10.600634,1.7022606
-0.5298225,13.482664
-19.185236,-9.473267
-0.56563914,2.3097658
-26.453289,-11.243399
15.045648,-1.4241408
-1.5750028,2.349957
6.1306067,-7.368201
3.8948953,6.2773895
15.01325,10.871865
-5.3353148,16.6719
15.475434,-10.88479
